,total_enrollment,total_price,year,for_profit,private,public,net_cost_0_to_30,net_cost_30_to_48,net_cost_48_to_75,net_cost_75_to_110,net_cost_over_110,state_code,off_campus,on_campus,two_year,four_year,room_and_board,in_state_tuition,in_state_total,out_of_state_tuition,out_of_state_total,asian_enrollment,white_enrollment,black_enrollment,american_indian_alaska_native_enrollment,hispanic_enrollment
8468,10735.0,65773,2016,0.0,1.0,0.0,23805.0,25328.0,29883.0,33817.0,50765.0,14,0.0,1.0,0.0,1.0,14020.0,53308,67328,53308,67328,666.0,7869.0,580.0,12.0,699.0
8469,10735.0,68231,2017,0.0,1.0,0.0,24694.61565,26274.53162,30999.75633,35080.77368,52662.13667,14,0.0,1.0,0.0,1.0,14020.0,53308,67328,53308,67328,666.0,7869.0,580.0,12.0,699.0
8470,10735.0,70728,2018,0.0,1.0,0.0,25598.34643,27236.08143,32134.23174,36364.59909,54589.37436,14,0.0,1.0,0.0,1.0,14020.0,53308,67328,53308,67328,666.0,7869.0,580.0,12.0,699.0
8471,10735.0,70728,2018,0.0,1.0,0.0,25598.34643,27236.08143,32134.23174,36364.59909,54589.37436,14,1.0,0.0,0.0,1.0,14020.0,53308,67328,53308,67328,666.0,7869.0,580.0,12.0,699.0
8472,19205.0,19685,2017,0.0,0.0,1.0,9307.328605,10832.69635,13575.25584,15195.76517,15993.09299,24,0.0,1.0,1.0,0.0,9990.0,5902,15892,13959,23949,201.0,14368.0,2048.0,49.0,947.0
8473,19205.0,19035,2016,0.0,0.0,1.0,9000.0,10475.0,13127.0,14694.0,15465.0,24,0.0,1.0,1.0,0.0,9990.0,5902,15892,13959,23949,201.0,14368.0,2048.0,49.0,947.0
8474,19205.0,20202,2018,0.0,0.0,1.0,9551.77305,11117.20252,13931.79165,15594.861469999998,16413.13002,24,0.0,1.0,1.0,0.0,9990.0,5902,15892,13959,23949,201.0,14368.0,2048.0,49.0,947.0
8475,19205.0,19035,2016,0.0,0.0,1.0,9000.0,10475.0,13127.0,14694.0,15465.0,24,1.0,0.0,1.0,0.0,9990.0,5902,15892,13959,23949,201.0,14368.0,2048.0,49.0,947.0
8476,19205.0,19685,2017,0.0,0.0,1.0,9307.328605,10832.69635,13575.25584,15195.76517,15993.09299,24,1.0,0.0,1.0,0.0,9990.0,5902,15892,13959,23949,201.0,14368.0,2048.0,49.0,947.0
8477,19205.0,20202,2018,0.0,0.0,1.0,9551.77305,11117.20252,13931.79165,15594.861469999998,16413.13002,24,1.0,0.0,1.0,0.0,9990.0,5902,15892,13959,23949,201.0,14368.0,2048.0,49.0,947.0
8478,94.0,21424,2018,0.0,1.0,0.0,7479.951689,9255.781346,0.0,10693.3121,0.0,8,1.0,0.0,0.0,1.0,0.0,5800,5800,5800,5800,0.0,68.0,17.0,0.0,4.0
8479,94.0,21039,2017,0.0,1.0,0.0,7345.533214,9089.450324,0.0,10501.14793,0.0,8,1.0,0.0,0.0,1.0,0.0,5800,5800,5800,5800,0.0,68.0,17.0,0.0,4.0
8480,30848.0,30334,2016,0.0,0.0,1.0,14233.0,18394.0,22307.0,24528.0,26858.0,8,0.0,1.0,0.0,1.0,10428.0,14490,24918,35138,45566,3615.0,16093.0,4798.0,84.0,2002.0
8481,30848.0,31172,2017,0.0,0.0,1.0,14626.19753,18902.14835,22923.24797,25205.6048,27599.97284,8,0.0,1.0,0.0,1.0,10428.0,14490,24918,35138,45566,3615.0,16093.0,4798.0,84.0,2002.0
8482,30848.0,30334,2016,0.0,0.0,1.0,14233.0,18394.0,22307.0,24528.0,26858.0,8,1.0,0.0,0.0,1.0,10428.0,14490,24918,35138,45566,3615.0,16093.0,4798.0,84.0,2002.0
8483,30848.0,32041,2018,0.0,0.0,1.0,15033.94056,19429.09455,23562.29271,25908.27613,28369.39335,8,1.0,0.0,0.0,1.0,10428.0,14490,24918,35138,45566,3615.0,16093.0,4798.0,84.0,2002.0
8484,30848.0,31172,2017,0.0,0.0,1.0,14626.19753,18902.14835,22923.24797,25205.6048,27599.97284,8,1.0,0.0,0.0,1.0,10428.0,14490,24918,35138,45566,3615.0,16093.0,4798.0,84.0,2002.0
8485,30848.0,32041,2018,0.0,0.0,1.0,15033.94056,19429.09455,23562.29271,25908.27613,28369.39335,8,0.0,1.0,0.0,1.0,10428.0,14490,24918,35138,45566,3615.0,16093.0,4798.0,84.0,2002.0
8486,2505.0,14310,2018,0.0,0.0,1.0,6456.678505,6456.678505,7247.499645,6574.590141,0.0,8,1.0,0.0,1.0,0.0,0.0,4710,4710,10638,10638,16.0,2316.0,74.0,4.0,39.0
8487,2505.0,14198,2017,0.0,0.0,1.0,6406.144055,6406.144055,7190.775678,6523.132831,0.0,8,1.0,0.0,1.0,0.0,0.0,4710,4710,10638,10638,16.0,2316.0,74.0,4.0,39.0
8488,1700.0,31494,2018,0.0,0.0,1.0,5753.159271,8313.309828,10021.49504,21202.34367,25462.17042,8,0.0,1.0,0.0,1.0,9428.0,18862,28290,45706,55134,75.0,1384.0,86.0,6.0,82.0
8489,1700.0,30600,2017,0.0,0.0,1.0,5589.848024,8077.325228,9737.021277,20600.48632,24739.3921,8,0.0,1.0,0.0,1.0,9428.0,18862,28290,45706,55134,75.0,1384.0,86.0,6.0,82.0
8490,1700.0,29610,2016,0.0,0.0,1.0,5409.0,7816.0,9422.0,19934.0,23939.0,8,0.0,1.0,0.0,1.0,9428.0,18862,28290,45706,55134,75.0,1384.0,86.0,6.0,82.0
8491,5025.0,22009,2016,0.0,0.0,1.0,13546.0,14456.0,17213.0,18808.0,20690.0,8,0.0,1.0,0.0,1.0,11208.0,9056,20264,19576,30784,23.0,147.0,4283.0,15.0,99.0
8492,5025.0,23239,2018,0.0,0.0,1.0,14303.03485,15263.89132,18174.96965,19859.108180000003,21846.28606,8,0.0,1.0,0.0,1.0,11208.0,9056,20264,19576,30784,23.0,147.0,4283.0,15.0,99.0
8493,5025.0,22009,2016,0.0,0.0,1.0,13546.0,14456.0,17213.0,18808.0,20690.0,8,1.0,0.0,0.0,1.0,11208.0,9056,20264,19576,30784,23.0,147.0,4283.0,15.0,99.0
8494,5025.0,22581,2017,0.0,0.0,1.0,13898.051980000002,14831.7023,17660.35499,19296.80803,21227.72002,8,0.0,1.0,0.0,1.0,11208.0,9056,20264,19576,30784,23.0,147.0,4283.0,15.0,99.0
8495,5025.0,22581,2017,0.0,0.0,1.0,13898.051980000002,14831.7023,17660.35499,19296.80803,21227.72002,8,1.0,0.0,0.0,1.0,11208.0,9056,20264,19576,30784,23.0,147.0,4283.0,15.0,99.0
8496,5025.0,23239,2018,0.0,0.0,1.0,14303.03485,15263.89132,18174.96965,19859.108180000003,21846.28606,8,1.0,0.0,0.0,1.0,11208.0,9056,20264,19576,30784,23.0,147.0,4283.0,15.0,99.0
8497,324.0,26129,2017,0.0,1.0,0.0,14313.88486,19134.4608,21535.78859,20207.44215,20394.48588,8,1.0,0.0,0.0,1.0,9400.0,9000,18400,9000,18400,0.0,3.0,319.0,0.0,2.0
8498,324.0,23329,2016,0.0,1.0,0.0,12780.0,17084.0,19228.0,18042.0,18209.0,8,0.0,1.0,0.0,1.0,9400.0,9000,18400,9000,18400,0.0,3.0,319.0,0.0,2.0
8499,324.0,26129,2017,0.0,1.0,0.0,14313.88486,19134.4608,21535.78859,20207.44215,20394.48588,8,0.0,1.0,0.0,1.0,9400.0,9000,18400,9000,18400,0.0,3.0,319.0,0.0,2.0
8500,324.0,25329,2018,0.0,1.0,0.0,13875.63205,18548.61486,20876.42042,19588.7444,19770.06134,8,0.0,1.0,0.0,1.0,9400.0,9000,18400,9000,18400,0.0,3.0,319.0,0.0,2.0
8501,324.0,23329,2016,0.0,1.0,0.0,12780.0,17084.0,19228.0,18042.0,18209.0,8,1.0,0.0,0.0,1.0,9400.0,9000,18400,9000,18400,0.0,3.0,319.0,0.0,2.0
8502,324.0,25329,2018,0.0,1.0,0.0,13875.63205,18548.61486,20876.42042,19588.7444,19770.06134,8,1.0,0.0,0.0,1.0,9400.0,9000,18400,9000,18400,0.0,3.0,319.0,0.0,2.0
8503,8632.0,17750,2017,0.0,0.0,1.0,6509.508941,6786.6165200000005,8119.75589,10566.36389,11521.62929,8,1.0,0.0,1.0,0.0,0.0,5355,5355,11283,11283,231.0,6657.0,1051.0,19.0,281.0
8504,8632.0,17615,2016,0.0,0.0,1.0,6460.0,6735.0,8058.0,10486.0,11434.0,8,1.0,0.0,1.0,0.0,0.0,5355,5355,11283,11283,231.0,6657.0,1051.0,19.0,281.0
8505,8632.0,17877,2018,0.0,0.0,1.0,6556.084019,6835.174282999999,8177.852171,10641.96548,11604.06574,8,1.0,0.0,1.0,0.0,0.0,5355,5355,11283,11283,231.0,6657.0,1051.0,19.0,281.0
8506,112.0,30500,2018,0.0,1.0,0.0,21012.94915,27446.898310000004,27432.42373,26459.52542,27881.13559,22,1.0,0.0,0.0,1.0,6000.0,19500,25500,19500,25500,1.0,75.0,21.0,0.0,6.0
8507,112.0,30500,2017,0.0,1.0,0.0,21012.94915,27446.898310000004,27432.42373,26459.52542,27881.13559,22,1.0,0.0,0.0,1.0,6000.0,19500,25500,19500,25500,1.0,75.0,21.0,0.0,6.0
8508,112.0,29500,2016,0.0,1.0,0.0,20324.0,26547.0,26533.0,25592.0,26967.0,22,1.0,0.0,0.0,1.0,6000.0,19500,25500,19500,25500,1.0,75.0,21.0,0.0,6.0
8509,112.0,30500,2018,0.0,1.0,0.0,21012.94915,27446.898310000004,27432.42373,26459.52542,27881.13559,22,0.0,1.0,0.0,1.0,6000.0,19500,25500,19500,25500,1.0,75.0,21.0,0.0,6.0
8510,112.0,30500,2017,0.0,1.0,0.0,21012.94915,27446.898310000004,27432.42373,26459.52542,27881.13559,22,0.0,1.0,0.0,1.0,6000.0,19500,25500,19500,25500,1.0,75.0,21.0,0.0,6.0
8511,112.0,29500,2016,0.0,1.0,0.0,20324.0,26547.0,26533.0,25592.0,26967.0,22,0.0,1.0,0.0,1.0,6000.0,19500,25500,19500,25500,1.0,75.0,21.0,0.0,6.0
8512,2804.0,39410,2017,0.0,1.0,0.0,14467.8902,16082.0891,17554.80031,20181.10089,24816.11347,20,1.0,0.0,0.0,1.0,9060.0,27970,37030,27970,37030,40.0,2549.0,46.0,9.0,61.0
8513,2804.0,40530,2018,0.0,1.0,0.0,14879.05582,16539.128930000003,18053.6934,20754.63129,25521.36714,20,1.0,0.0,0.0,1.0,9060.0,27970,37030,27970,37030,40.0,2549.0,46.0,9.0,61.0
8514,2804.0,39410,2017,0.0,1.0,0.0,14467.8902,16082.0891,17554.80031,20181.10089,24816.11347,20,0.0,1.0,0.0,1.0,9060.0,27970,37030,27970,37030,40.0,2549.0,46.0,9.0,61.0
8515,2804.0,38160,2016,0.0,1.0,0.0,14009.0,15572.0,16998.0,19541.0,24029.0,20,1.0,0.0,0.0,1.0,9060.0,27970,37030,27970,37030,40.0,2549.0,46.0,9.0,61.0
8516,2804.0,38160,2016,0.0,1.0,0.0,14009.0,15572.0,16998.0,19541.0,24029.0,20,0.0,1.0,0.0,1.0,9060.0,27970,37030,27970,37030,40.0,2549.0,46.0,9.0,61.0
8517,2804.0,40530,2018,0.0,1.0,0.0,14879.05582,16539.128930000003,18053.6934,20754.63129,25521.36714,20,0.0,1.0,0.0,1.0,9060.0,27970,37030,27970,37030,40.0,2549.0,46.0,9.0,61.0
8518,7664.0,20894,2018,0.0,0.0,1.0,6203.427286,6776.377811,8744.821589,10717.30735,10662.74063,22,1.0,0.0,1.0,0.0,0.0,4229,4229,16517,16517,89.0,6194.0,663.0,25.0,301.0
8519,7664.0,20677,2016,0.0,0.0,1.0,6139.0,6706.0,8654.0,10606.0,10552.0,22,1.0,0.0,1.0,0.0,0.0,4229,4229,16517,16517,89.0,6194.0,663.0,25.0,301.0
8520,7664.0,20773,2017,0.0,0.0,1.0,6167.502394,6737.134884,8694.179136,10655.24196,10600.99125,22,1.0,0.0,1.0,0.0,0.0,4229,4229,16517,16517,89.0,6194.0,663.0,25.0,301.0
8521,468.0,26336,2017,0.0,1.0,0.0,16673.0,16743.0,19974.0,23632.0,25645.0,9,0.0,1.0,0.0,1.0,7346.0,12630,19976,12630,19976,0.0,0.0,459.0,0.0,1.0
8522,468.0,20605,2016,0.0,1.0,0.0,16673.0,16743.0,19974.0,23632.0,25645.0,9,1.0,0.0,0.0,1.0,7346.0,12630,19976,12630,19976,0.0,0.0,459.0,0.0,1.0
8523,468.0,27630,2017,0.0,1.0,0.0,16673.0,16743.0,19974.0,23632.0,25645.0,9,1.0,0.0,0.0,1.0,7346.0,12630,19976,12630,19976,0.0,0.0,459.0,0.0,1.0
8524,468.0,27630,2018,0.0,1.0,0.0,16673.0,16743.0,19974.0,23632.0,25645.0,9,1.0,0.0,0.0,1.0,7346.0,12630,19976,12630,19976,0.0,0.0,459.0,0.0,1.0
8525,468.0,26336,2018,0.0,1.0,0.0,16673.0,16743.0,19974.0,23632.0,25645.0,9,0.0,1.0,0.0,1.0,7346.0,12630,19976,12630,19976,0.0,0.0,459.0,0.0,1.0
8526,468.0,26336,2016,0.0,1.0,0.0,16673.0,16743.0,19974.0,23632.0,25645.0,9,0.0,1.0,0.0,1.0,7346.0,12630,19976,12630,19976,0.0,0.0,459.0,0.0,1.0
8527,926.0,53150,2016,0.0,1.0,0.0,15752.0,14776.0,16763.0,22597.0,28167.0,24,0.0,1.0,0.0,1.0,10050.0,43450,53500,43450,53500,12.0,691.0,55.0,5.0,59.0
8528,926.0,57250,2018,0.0,1.0,0.0,16967.11195,15915.82314,18056.10066,24340.13641,30339.80715,24,0.0,1.0,0.0,1.0,10050.0,43450,53500,43450,53500,12.0,691.0,55.0,5.0,59.0
8529,926.0,50450,2016,0.0,1.0,0.0,15752.0,14776.0,16763.0,22597.0,28167.0,24,1.0,0.0,0.0,1.0,10050.0,43450,53500,43450,53500,12.0,691.0,55.0,5.0,59.0
8530,926.0,51875,2017,0.0,1.0,0.0,16181.73471,15179.10818,17220.31609,23213.47507,28935.4318,24,1.0,0.0,0.0,1.0,10050.0,43450,53500,43450,53500,12.0,691.0,55.0,5.0,59.0
8531,926.0,54550,2018,0.0,1.0,0.0,16967.11195,15915.82314,18056.10066,24340.13641,30339.80715,24,1.0,0.0,0.0,1.0,10050.0,43450,53500,43450,53500,12.0,691.0,55.0,5.0,59.0
8532,926.0,54600,2017,0.0,1.0,0.0,16181.73471,15179.10818,17220.31609,23213.47507,28935.4318,24,0.0,1.0,0.0,1.0,10050.0,43450,53500,43450,53500,12.0,691.0,55.0,5.0,59.0
8533,2231.0,60375,2016,0.0,1.0,0.0,21226.0,24983.0,29151.0,31238.0,35087.0,6,0.0,1.0,0.0,1.0,14124.0,47090,61214,47090,61214,74.0,1521.0,149.0,3.0,202.0
8534,2231.0,60375,2016,0.0,1.0,0.0,21226.0,24983.0,29151.0,31238.0,35087.0,6,1.0,0.0,0.0,1.0,14124.0,47090,61214,47090,61214,74.0,1521.0,149.0,3.0,202.0
8535,2231.0,62203,2017,0.0,1.0,0.0,21868.66879,25739.4211,30033.61744,32183.80644,36149.344280000005,6,1.0,0.0,0.0,1.0,14124.0,47090,61214,47090,61214,74.0,1521.0,149.0,3.0,202.0
8536,2231.0,64382,2018,0.0,1.0,0.0,22634.73842,26641.08499,31085.70902,33311.22014,37415.67261,6,1.0,0.0,0.0,1.0,14124.0,47090,61214,47090,61214,74.0,1521.0,149.0,3.0,202.0
8537,2231.0,62203,2017,0.0,1.0,0.0,21868.66879,25739.4211,30033.61744,32183.80644,36149.344280000005,6,0.0,1.0,0.0,1.0,14124.0,47090,61214,47090,61214,74.0,1521.0,149.0,3.0,202.0
8538,2231.0,64382,2018,0.0,1.0,0.0,22634.73842,26641.08499,31085.70902,33311.22014,37415.67261,6,0.0,1.0,0.0,1.0,14124.0,47090,61214,47090,61214,74.0,1521.0,149.0,3.0,202.0
8539,7788.0,69130,2017,0.0,1.0,0.0,10371.78659,7893.949212,20232.20742,25792.79047,50675.10043,11,1.0,0.0,0.0,1.0,16032.0,53322,69354,53322,69354,331.0,5554.0,647.0,21.0,433.0
8540,7788.0,66512,2016,0.0,1.0,0.0,9979.0,7595.0,19466.0,24816.0,48756.0,11,0.0,1.0,0.0,1.0,16032.0,53322,69354,53322,69354,331.0,5554.0,647.0,21.0,433.0
8541,7788.0,69130,2017,0.0,1.0,0.0,10371.78659,7893.949212,20232.20742,25792.79047,50675.10043,11,0.0,1.0,0.0,1.0,16032.0,53322,69354,53322,69354,331.0,5554.0,647.0,21.0,433.0
8542,7788.0,71638,2018,0.0,1.0,0.0,10748.06955,8180.337533,20966.22125,26728.53933,52513.56639,11,0.0,1.0,0.0,1.0,16032.0,53322,69354,53322,69354,331.0,5554.0,647.0,21.0,433.0
8543,7788.0,66512,2016,0.0,1.0,0.0,9979.0,7595.0,19466.0,24816.0,48756.0,11,1.0,0.0,0.0,1.0,16032.0,53322,69354,53322,69354,331.0,5554.0,647.0,21.0,433.0
8544,7788.0,71638,2018,0.0,1.0,0.0,10748.06955,8180.337533,20966.22125,26728.53933,52513.56639,11,1.0,0.0,0.0,1.0,16032.0,53322,69354,53322,69354,331.0,5554.0,647.0,21.0,433.0
8545,21384.0,18290,2018,0.0,0.0,1.0,10521.0,10996.0,11720.0,14395.0,14973.0,11,1.0,0.0,1.0,0.0,0.0,2610,2610,8370,8370,595.0,10744.0,5222.0,105.0,1798.0
8546,21384.0,18290,2017,0.0,0.0,1.0,10521.0,10996.0,11720.0,14395.0,14973.0,11,1.0,0.0,1.0,0.0,0.0,2610,2610,8370,8370,595.0,10744.0,5222.0,105.0,1798.0
8547,21384.0,18290,2016,0.0,0.0,1.0,10521.0,10996.0,11720.0,14395.0,14973.0,11,1.0,0.0,1.0,0.0,0.0,2610,2610,8370,8370,595.0,10744.0,5222.0,105.0,1798.0
8548,52188.0,25065,2017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,1.0,0.0,15045,15045,15045,15045,1343.0,20280.0,18914.0,267.0,3021.0
8549,52188.0,23244,2018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0.0,1.0,0.0,15045,15045,15045,15045,1343.0,20280.0,18914.0,267.0,3021.0
8550,4851.0,18054,2018,0.0,0.0,1.0,3939.7736340000006,5145.537044,7897.801045,11301.11644,11211.87575,33,1.0,0.0,1.0,0.0,0.0,5041,5041,6319,6319,36.0,3032.0,261.0,96.0,783.0
8551,4851.0,17803,2016,0.0,0.0,1.0,3885.0,5074.0,7788.0,11144.0,11056.0,33,1.0,0.0,1.0,0.0,0.0,5041,5041,6319,6319,36.0,3032.0,261.0,96.0,783.0
8552,4851.0,18054,2017,0.0,0.0,1.0,3939.7736340000006,5145.537044,7897.801045,11301.11644,11211.87575,33,1.0,0.0,1.0,0.0,0.0,5041,5041,6319,6319,36.0,3032.0,261.0,96.0,783.0
8553,1887.0,37890,2018,0.0,1.0,0.0,17432.20203,19795.04838,22468.90017,24641.96365,26536.81142,33,1.0,0.0,0.0,1.0,4275.0,28035,32310,28035,32310,122.0,1344.0,55.0,22.0,234.0
8554,1887.0,38133,2016,0.0,1.0,0.0,17544.0,19922.0,22613.0,24800.0,26707.0,33,0.0,1.0,0.0,1.0,4275.0,28035,32310,28035,32310,122.0,1344.0,55.0,22.0,234.0
8555,1887.0,37560,2017,0.0,1.0,0.0,17280.377630000003,19622.64495,22273.20903,24427.34639,26305.691130000003,33,0.0,1.0,0.0,1.0,4275.0,28035,32310,28035,32310,122.0,1344.0,55.0,22.0,234.0
8556,1887.0,37890,2018,0.0,1.0,0.0,17432.20203,19795.04838,22468.90017,24641.96365,26536.81142,33,0.0,1.0,0.0,1.0,4275.0,28035,32310,28035,32310,122.0,1344.0,55.0,22.0,234.0
8557,1887.0,37560,2017,0.0,1.0,0.0,17280.377630000003,19622.64495,22273.20903,24427.34639,26305.691130000003,33,1.0,0.0,0.0,1.0,4275.0,28035,32310,28035,32310,122.0,1344.0,55.0,22.0,234.0
8558,1887.0,38133,2016,0.0,1.0,0.0,17544.0,19922.0,22613.0,24800.0,26707.0,33,1.0,0.0,0.0,1.0,4275.0,28035,32310,28035,32310,122.0,1344.0,55.0,22.0,234.0
8559,2919.0,44236,2018,0.0,1.0,0.0,16479.85311,15404.87568,19586.73635,23033.14113,25049.37672,17,0.0,1.0,0.0,1.0,10680.0,29980,40660,29980,40660,19.0,2148.0,167.0,12.0,73.0
8560,2919.0,43142,2017,0.0,1.0,0.0,16072.29005,15023.89788,19102.337,22463.50879,24429.88088,17,0.0,1.0,0.0,1.0,10680.0,29980,40660,29980,40660,19.0,2148.0,167.0,12.0,73.0
8561,2919.0,42344,2016,0.0,1.0,0.0,15775.0,14746.0,18749.0,22048.0,23978.0,17,0.0,1.0,0.0,1.0,10680.0,29980,40660,29980,40660,19.0,2148.0,167.0,12.0,73.0
8562,2919.0,41438,2017,0.0,1.0,0.0,16072.29005,15023.89788,19102.337,22463.50879,24429.88088,17,1.0,0.0,0.0,1.0,10680.0,29980,40660,29980,40660,19.0,2148.0,167.0,12.0,73.0
8563,2919.0,40894,2016,0.0,1.0,0.0,15775.0,14746.0,18749.0,22048.0,23978.0,17,1.0,0.0,0.0,1.0,10680.0,29980,40660,29980,40660,19.0,2148.0,167.0,12.0,73.0
8564,2919.0,42526,2018,0.0,1.0,0.0,16479.85311,15404.87568,19586.73635,23033.14113,25049.37672,17,1.0,0.0,0.0,1.0,10680.0,29980,40660,29980,40660,19.0,2148.0,167.0,12.0,73.0
8565,6005.0,12728,2017,0.0,0.0,1.0,3260.59278,3124.566814,5368.49145,6773.085497,6223.9436350000005,22,1.0,0.0,1.0,0.0,0.0,4428,4428,13194,13194,42.0,5488.0,129.0,10.0,171.0
8566,6005.0,12632,2016,0.0,0.0,1.0,3236.0,3101.0,5328.0,6722.0,6177.0,22,1.0,0.0,1.0,0.0,0.0,4428,4428,13194,13194,42.0,5488.0,129.0,10.0,171.0
8567,6005.0,12824,2018,0.0,0.0,1.0,3285.1855600000004,3148.133629,5408.982900999999,6824.170994,6270.88727,22,1.0,0.0,1.0,0.0,0.0,4428,4428,13194,13194,42.0,5488.0,129.0,10.0,171.0
8568,1161.0,38951,2018,0.0,1.0,0.0,16333.61892,15406.6601,18080.734780000003,21095.36607,21391.58987,30,1.0,0.0,0.0,1.0,8520.0,21840,30360,21840,30360,11.0,447.0,466.0,3.0,151.0
8569,1161.0,40887,2017,0.0,1.0,0.0,16574.9641,15634.30856,18347.89531,21407.07072,21707.67151,30,1.0,0.0,0.0,1.0,8520.0,21840,30360,21840,30360,11.0,447.0,466.0,3.0,151.0
8570,1161.0,33568,2018,0.0,1.0,0.0,16333.61892,15406.6601,18080.734780000003,21095.36607,21391.58987,30,0.0,1.0,0.0,1.0,8520.0,21840,30360,21840,30360,11.0,447.0,466.0,3.0,151.0
8571,1161.0,40383,2016,0.0,1.0,0.0,16211.0,15291.0,17945.0,20937.0,21231.0,30,1.0,0.0,0.0,1.0,8520.0,21840,30360,21840,30360,11.0,447.0,466.0,3.0,151.0
8572,1161.0,34064,2017,0.0,1.0,0.0,16574.9641,15634.30856,18347.89531,21407.07072,21707.67151,30,0.0,1.0,0.0,1.0,8520.0,21840,30360,21840,30360,11.0,447.0,466.0,3.0,151.0
8573,1161.0,33316,2016,0.0,1.0,0.0,16211.0,15291.0,17945.0,20937.0,21231.0,30,0.0,1.0,0.0,1.0,8520.0,21840,30360,21840,30360,11.0,447.0,466.0,3.0,151.0
8574,2573.0,17340,2017,0.0,0.0,1.0,4633.0,5553.0,7740.0,9919.0,10933.0,29,1.0,0.0,1.0,0.0,0.0,4980,4980,5880,5880,62.0,1360.0,107.0,10.0,163.0
8575,2573.0,17730,2018,0.0,0.0,1.0,4737.202422,5677.894464,7914.083045,10142.0917,11178.89792,29,1.0,0.0,1.0,0.0,0.0,4980,4980,5880,5880,62.0,1360.0,107.0,10.0,163.0
8576,2573.0,17340,2016,0.0,0.0,1.0,4633.0,5553.0,7740.0,9919.0,10933.0,29,1.0,0.0,1.0,0.0,0.0,4980,4980,5880,5880,62.0,1360.0,107.0,10.0,163.0
8577,890.0,49744,2017,0.0,1.0,0.0,17723.70811,21002.7969,26750.83473,29284.67607,32578.97399,11,0.0,1.0,0.0,1.0,10980.0,36280,47260,36280,47260,13.0,714.0,31.0,9.0,49.0
8578,890.0,49060,2016,0.0,1.0,0.0,17480.0,20714.0,26383.0,28882.0,32131.0,11,1.0,0.0,0.0,1.0,10980.0,36280,47260,36280,47260,13.0,714.0,31.0,9.0,49.0
8579,890.0,51744,2017,0.0,1.0,0.0,17723.70811,21002.7969,26750.83473,29284.67607,32578.97399,11,1.0,0.0,0.0,1.0,10980.0,36280,47260,36280,47260,13.0,714.0,31.0,9.0,49.0
8580,890.0,53100,2018,0.0,1.0,0.0,18206.84876,21575.32409,27480.050960000004,30082.96372,33467.06278,11,1.0,0.0,0.0,1.0,10980.0,36280,47260,36280,47260,13.0,714.0,31.0,9.0,49.0
8581,890.0,49060,2016,0.0,1.0,0.0,17480.0,20714.0,26383.0,28882.0,32131.0,11,0.0,1.0,0.0,1.0,10980.0,36280,47260,36280,47260,13.0,714.0,31.0,9.0,49.0
8582,890.0,51100,2018,0.0,1.0,0.0,18206.84876,21575.32409,27480.050960000004,30082.96372,33467.06278,11,0.0,1.0,0.0,1.0,10980.0,36280,47260,36280,47260,13.0,714.0,31.0,9.0,49.0
8583,1661.0,51878,2017,0.0,1.0,0.0,17553.22695,20328.86517,19982.94299,25525.9586,27595.29602,18,1.0,0.0,0.0,1.0,9996.0,41280,51276,41280,51276,20.0,1290.0,80.0,1.0,42.0
8584,1661.0,51878,2017,0.0,1.0,0.0,17553.22695,20328.86517,19982.94299,25525.9586,27595.29602,18,0.0,1.0,0.0,1.0,9996.0,41280,51276,41280,51276,20.0,1290.0,80.0,1.0,42.0
8585,1661.0,53675,2018,0.0,1.0,0.0,18161.25249,21033.03593,20675.13137,26410.15127,28551.16839,18,0.0,1.0,0.0,1.0,9996.0,41280,51276,41280,51276,20.0,1290.0,80.0,1.0,42.0
8586,1661.0,53675,2018,0.0,1.0,0.0,18161.25249,21033.03593,20675.13137,26410.15127,28551.16839,18,1.0,0.0,0.0,1.0,9996.0,41280,51276,41280,51276,20.0,1290.0,80.0,1.0,42.0
8587,1661.0,50240,2016,0.0,1.0,0.0,16999.0,19687.0,19352.0,24720.0,26724.0,18,1.0,0.0,0.0,1.0,9996.0,41280,51276,41280,51276,20.0,1290.0,80.0,1.0,42.0
8588,1661.0,50240,2016,0.0,1.0,0.0,16999.0,19687.0,19352.0,24720.0,26724.0,18,0.0,1.0,0.0,1.0,9996.0,41280,51276,41280,51276,20.0,1290.0,80.0,1.0,42.0
8589,6722.0,19862,2016,0.0,0.0,1.0,10435.0,12129.0,13953.0,16126.0,15649.0,19,0.0,1.0,0.0,1.0,8237.0,8870,17107,19940,28177,76.0,4207.0,327.0,39.0,465.0
8590,6722.0,20468,2017,0.0,0.0,1.0,10753.3773,12499.06213,14378.71332,16618.01269,16126.459169999998,19,0.0,1.0,0.0,1.0,8237.0,8870,17107,19940,28177,76.0,4207.0,327.0,39.0,465.0
8591,6722.0,23216,2017,0.0,0.0,1.0,10753.3773,12499.06213,14378.71332,16618.01269,16126.459169999998,19,1.0,0.0,0.0,1.0,8237.0,8870,17107,19940,28177,76.0,4207.0,327.0,39.0,465.0
8592,6722.0,22587,2016,0.0,0.0,1.0,10435.0,12129.0,13953.0,16126.0,15649.0,19,1.0,0.0,0.0,1.0,8237.0,8870,17107,19940,28177,76.0,4207.0,327.0,39.0,465.0
