,name,total_enrollment,Asian enrollment,White enrollment,Black enrollment,American Indian / Alaska Native enrollment,Hispanic enrollment,index,total_price,year,campus,net_cost_0_to_30,net_cost_30_to_48,net_cost_48_to_75,net_cost_75_to_110,net_cost_over_110,state,state_code,type,degree_length,room_and_board,in_state_tuition,in_state_total,out_of_state_tuition,out_of_state_total
1878,Bossier Parish Community College,8693.0,49.0,3762.0,3600.0,79.0,553.0,40399814,18680,2016,Off Campus,8880.0,8902.0,11767.0,12927.0,13003.0,Louisiana,LA,Public,2 Year,,4283,4283,8960,8960
1879,Bossier Parish Community College,8693.0,49.0,3762.0,3600.0,79.0,553.0,40399815,18680,2017,Off Campus,8880.0,8902.0,11767.0,12927.0,13003.0,Louisiana,LA,Public,2 Year,,4283,4283,8960,8960
1880,Bossier Parish Community College,8693.0,49.0,3762.0,3600.0,79.0,553.0,40399816,18891,2018,Off Campus,8980.304069,9002.55257,11899.914190000001,13073.01697,13149.87543,Louisiana,LA,Public,2 Year,,4283,4283,8960,8960
1881,Waukesha County Technical College,8692.0,233.0,6947.0,585.0,49.0,486.0,40354425,17220,2016,Off Campus,8770.0,9260.0,11599.0,13495.0,13722.0,Wisconsin,WI,Public,2 Year,,4268,4268,6281,6281
1882,Waukesha County Technical College,8692.0,233.0,6947.0,585.0,49.0,486.0,40354426,17340,2017,Off Campus,8831.114983,9324.529617,11679.82927,13589.041809999999,13817.62369,Wisconsin,WI,Public,2 Year,,4268,4268,6281,6281
1883,Waukesha County Technical College,8692.0,233.0,6947.0,585.0,49.0,486.0,40354427,17465,2018,Off Campus,8894.776423000001,9391.747967,11764.02642,13687.002030000001,13917.23171,Wisconsin,WI,Public,2 Year,,4268,4268,6281,6281
1884,Winona State University,8684.0,161.0,7501.0,199.0,9.0,208.0,40395147,21795,2016,On Campus,12564.0,13175.0,15500.0,19184.0,20689.0,Minnesota,MN,Public,4 Year,9010.0,9425,18435,15348,24358
1885,Winona State University,8684.0,161.0,7501.0,199.0,9.0,208.0,40395148,21769,2017,On Campus,12549.01198,13159.28309,15481.50952,19161.11475,20664.31939,Minnesota,MN,Public,4 Year,9010.0,9425,18435,15348,24358
1886,Winona State University,8684.0,161.0,7501.0,199.0,9.0,208.0,40395149,21975,2018,On Campus,12667.76325,13283.80936,15628.01101,19342.43634,20859.86579,Minnesota,MN,Public,4 Year,9010.0,9425,18435,15348,24358
1887,Winona State University,8684.0,161.0,7501.0,199.0,9.0,208.0,40395156,21795,2016,Off Campus,12564.0,13175.0,15500.0,19184.0,20689.0,Minnesota,MN,Public,4 Year,9010.0,9425,18435,15348,24358
1888,Winona State University,8684.0,161.0,7501.0,199.0,9.0,208.0,40395157,21769,2017,Off Campus,12549.01198,13159.28309,15481.50952,19161.11475,20664.31939,Minnesota,MN,Public,4 Year,9010.0,9425,18435,15348,24358
1889,Winona State University,8684.0,161.0,7501.0,199.0,9.0,208.0,40395158,21975,2018,Off Campus,12667.76325,13283.80936,15628.01101,19342.43634,20859.86579,Minnesota,MN,Public,4 Year,9010.0,9425,18435,15348,24358
1890,University of Houston-Clear Lake,8665.0,498.0,3205.0,756.0,76.0,2291.0,40361696,24170,2016,On Campus,7898.0,11223.0,16070.0,22122.0,22117.0,Texas,TX,Public,4 Year,,8500,8500,24731,24731
1891,University of Houston-Clear Lake,8665.0,498.0,3205.0,756.0,76.0,2291.0,40361697,23918,2017,On Campus,7815.6542819999995,11105.987340000001,15902.4518,21891.35275,21886.404880000002,Texas,TX,Public,4 Year,,8500,8500,24731,24731
1892,University of Houston-Clear Lake,8665.0,498.0,3205.0,756.0,76.0,2291.0,40361698,23276,2018,On Campus,7605.8687629999995,10807.88366,15475.602809999998,21303.75143,21298.93637,Texas,TX,Public,4 Year,,8500,8500,24731,24731
1893,University of Houston-Clear Lake,8665.0,498.0,3205.0,756.0,76.0,2291.0,40361701,24170,2016,Off Campus,7898.0,11223.0,16070.0,22122.0,22117.0,Texas,TX,Public,4 Year,,8500,8500,24731,24731
1894,University of Houston-Clear Lake,8665.0,498.0,3205.0,756.0,76.0,2291.0,40361702,23918,2017,Off Campus,7815.6542819999995,11105.987340000001,15902.4518,21891.35275,21886.404880000002,Texas,TX,Public,4 Year,,8500,8500,24731,24731
1895,University of Houston-Clear Lake,8665.0,498.0,3205.0,756.0,76.0,2291.0,40361703,23276,2018,Off Campus,7605.8687629999995,10807.88366,15475.602809999998,21303.75143,21298.93637,Texas,TX,Public,4 Year,,8500,8500,24731,24731
1896,Jacksonville State University,8659.0,50.0,5934.0,2030.0,61.0,110.0,40411978,21132,2016,On Campus,15529.0,16961.0,19569.0,20747.0,20890.0,Alabama,AL,Public,4 Year,8100.0,10425,18525,20145,28245
1897,Jacksonville State University,8659.0,50.0,5934.0,2030.0,61.0,110.0,40411979,20560,2017,On Campus,15108.66175,16501.90044,19039.30721,20185.421159999998,20324.55044,Alabama,AL,Public,4 Year,8100.0,10425,18525,20145,28245
1898,Jacksonville State University,8659.0,50.0,5934.0,2030.0,61.0,110.0,40411980,19613,2018,On Campus,14412.752080000002,15741.81776,18162.3508,19255.67438,19388.39532,Alabama,AL,Public,4 Year,8100.0,10425,18525,20145,28245
1899,Jacksonville State University,8659.0,50.0,5934.0,2030.0,61.0,110.0,40411985,25808,2016,Off Campus,15529.0,16961.0,19569.0,20747.0,20890.0,Alabama,AL,Public,4 Year,8100.0,10425,18525,20145,28245
1900,Jacksonville State University,8659.0,50.0,5934.0,2030.0,61.0,110.0,40411986,21696,2017,Off Campus,15108.66175,16501.90044,19039.30721,20185.421159999998,20324.55044,Alabama,AL,Public,4 Year,8100.0,10425,18525,20145,28245
1901,Jacksonville State University,8659.0,50.0,5934.0,2030.0,61.0,110.0,40411987,22026,2018,Off Campus,14412.752080000002,15741.81776,18162.3508,19255.67438,19388.39532,Alabama,AL,Public,4 Year,8100.0,10425,18525,20145,28245
1902,Cuyamaca College,8644.0,504.0,3997.0,520.0,37.0,2849.0,40409674,18386,2017,Off Campus,3059.643395,3949.288557,6611.73028,7951.609489,0.0,California,CA,Public,2 Year,,1428,1428,9168,9168
1903,Cuyamaca College,8644.0,504.0,3997.0,520.0,37.0,2849.0,40409675,18386,2018,Off Campus,3059.643395,3949.288557,6611.73028,7951.609489,0.0,California,CA,Public,2 Year,,1428,1428,9168,9168
1904,Rhode Island College,8641.0,249.0,5618.0,639.0,32.0,1153.0,40364234,21640,2016,On Campus,7602.0,8200.0,11009.0,13968.0,15107.0,Rhode Island,RI,Public,4 Year,11829.0,8929,20758,21692,33521
1905,Rhode Island College,8641.0,249.0,5618.0,639.0,32.0,1153.0,40364235,22952,2017,On Campus,8062.897597,8697.15342,11676.458779999999,14814.858409999999,16022.91423,Rhode Island,RI,Public,4 Year,11829.0,8929,20758,21692,33521
1906,Rhode Island College,8641.0,249.0,5618.0,639.0,32.0,1153.0,40364236,23398,2018,On Campus,8219.574676999999,8866.155268,11903.35407,15102.738630000002,16334.269219999998,Rhode Island,RI,Public,4 Year,11829.0,8929,20758,21692,33521
1907,Rhode Island College,8641.0,249.0,5618.0,639.0,32.0,1153.0,40364243,24006,2016,Off Campus,7602.0,8200.0,11009.0,13968.0,15107.0,Rhode Island,RI,Public,4 Year,11829.0,8929,20758,21692,33521
1908,Rhode Island College,8641.0,249.0,5618.0,639.0,32.0,1153.0,40364244,24712,2017,Off Campus,8062.897597,8697.15342,11676.458779999999,14814.858409999999,16022.91423,Rhode Island,RI,Public,4 Year,11829.0,8929,20758,21692,33521
1909,Rhode Island College,8641.0,249.0,5618.0,639.0,32.0,1153.0,40364245,25158,2018,Off Campus,8219.574676999999,8866.155268,11903.35407,15102.738630000002,16334.269219999998,Rhode Island,RI,Public,4 Year,11829.0,8929,20758,21692,33521
1910,Missouri University of Science and Technology,8640.0,226.0,5832.0,290.0,30.0,256.0,40394017,22045,2016,On Campus,10621.0,10714.0,14449.0,16573.0,17525.0,Missouri,MO,Public,4 Year,10274.0,10169,20443,28499,38773
1911,Missouri University of Science and Technology,8640.0,226.0,5832.0,290.0,30.0,256.0,40394018,22012,2017,On Campus,10605.10102,10697.961809999999,14427.37074,16548.19125,17498.76616,Missouri,MO,Public,4 Year,10274.0,10169,20443,28499,38773
1912,Missouri University of Science and Technology,8640.0,226.0,5832.0,290.0,30.0,256.0,40394019,22440,2018,On Campus,10811.30597,10905.97233,14707.895669999998,16869.95328,17839.01111,Missouri,MO,Public,4 Year,10274.0,10169,20443,28499,38773
1913,Virginia Western Community College,8632.0,231.0,6657.0,1051.0,19.0,281.0,40356111,17615,2016,Off Campus,6460.0,6735.0,8058.0,10486.0,11434.0,Virginia,VA,Public,2 Year,,5355,5355,11283,11283
1914,Virginia Western Community College,8632.0,231.0,6657.0,1051.0,19.0,281.0,40356112,17750,2017,Off Campus,6509.508941,6786.6165200000005,8119.75589,10566.36389,11521.62929,Virginia,VA,Public,2 Year,,5355,5355,11283,11283
1915,Virginia Western Community College,8632.0,231.0,6657.0,1051.0,19.0,281.0,40356113,17877,2018,Off Campus,6556.084019,6835.174282999999,8177.852171,10641.965479999999,11604.06574,Virginia,VA,Public,2 Year,,5355,5355,11283,11283
1916,Stockton University,8570.0,439.0,6317.0,532.0,10.0,848.0,40391796,29776,2016,On Campus,14093.0,15479.0,18926.0,23020.0,24884.0,New Jersey,NJ,Public,4 Year,12282.0,13739,26021,20866,33148
1917,Stockton University,8570.0,439.0,6317.0,532.0,10.0,848.0,40391797,30281,2017,On Campus,14332.01683,15741.52334,19246.98435,23410.41846,25306.03184,New Jersey,NJ,Public,4 Year,12282.0,13739,26021,20866,33148
1918,Stockton University,8570.0,439.0,6317.0,532.0,10.0,848.0,40391798,30838,2018,On Campus,14595.64528,16031.078790000001,19601.02055,23841.038419999997,25771.520419999997,New Jersey,NJ,Public,4 Year,12282.0,13739,26021,20866,33148
1919,Stockton University,8570.0,439.0,6317.0,532.0,10.0,848.0,40391805,30599,2016,Off Campus,14093.0,15479.0,18926.0,23020.0,24884.0,New Jersey,NJ,Public,4 Year,12282.0,13739,26021,20866,33148
1920,Stockton University,8570.0,439.0,6317.0,532.0,10.0,848.0,40391806,31104,2017,Off Campus,14332.01683,15741.52334,19246.98435,23410.41846,25306.03184,New Jersey,NJ,Public,4 Year,12282.0,13739,26021,20866,33148
1921,Stockton University,8570.0,439.0,6317.0,532.0,10.0,848.0,40391807,31677,2018,Off Campus,14595.64528,16031.078790000001,19601.02055,23841.038419999997,25771.520419999997,New Jersey,NJ,Public,4 Year,12282.0,13739,26021,20866,33148
1922,Mercer University,8552.0,566.0,4120.0,2550.0,45.0,330.0,40404916,50514,2016,On Campus,17503.0,18687.0,19923.0,21904.0,23444.0,Georgia,GA,Private,4 Year,11616.0,36894,48510,36894,48510
1923,Mercer University,8552.0,566.0,4120.0,2550.0,45.0,330.0,40404917,51293,2017,On Campus,17772.92194,18975.180959999998,20230.24189,22241.79182,23805.54088,Georgia,GA,Private,4 Year,11616.0,36894,48510,36894,48510
1924,Mercer University,8552.0,566.0,4120.0,2550.0,45.0,330.0,40404918,52488,2018,On Campus,18186.98705,19417.25573,20701.556480000003,22759.970540000002,24360.15109,Georgia,GA,Private,4 Year,11616.0,36894,48510,36894,48510
1925,Mercer University,8552.0,566.0,4120.0,2550.0,45.0,330.0,40404924,50514,2016,Off Campus,17503.0,18687.0,19923.0,21904.0,23444.0,Georgia,GA,Private,4 Year,11616.0,36894,48510,36894,48510
1926,Mercer University,8552.0,566.0,4120.0,2550.0,45.0,330.0,40404925,52198,2017,Off Campus,17772.92194,18975.180959999998,20230.24189,22241.79182,23805.54088,Georgia,GA,Private,4 Year,11616.0,36894,48510,36894,48510
1927,Mercer University,8552.0,566.0,4120.0,2550.0,45.0,330.0,40404926,53394,2018,Off Campus,18186.98705,19417.25573,20701.556480000003,22759.970540000002,24360.15109,Georgia,GA,Private,4 Year,11616.0,36894,48510,36894,48510
1928,Barry University,8518.0,182.0,1983.0,2090.0,28.0,2032.0,40406652,45840,2016,On Campus,18648.0,17569.0,20273.0,23970.0,26987.0,Florida,FL,Private,4 Year,11100.0,29850,40950,29850,40950
1929,Barry University,8518.0,182.0,1983.0,2090.0,28.0,2032.0,40406653,46734,2017,On Campus,19011.68482,17911.64149,20668.37657,24437.47775,27513.31715,Florida,FL,Private,4 Year,11100.0,29850,40950,29850,40950
1930,Barry University,8518.0,182.0,1983.0,2090.0,28.0,2032.0,40406654,46898,2018,On Campus,19078.40105,17974.49743,20740.9065,24523.23429,27609.8675,Florida,FL,Private,4 Year,11100.0,29850,40950,29850,40950
1931,Barry University,8518.0,182.0,1983.0,2090.0,28.0,2032.0,40406659,49400,2016,Off Campus,18648.0,17569.0,20273.0,23970.0,26987.0,Florida,FL,Private,4 Year,11100.0,29850,40950,29850,40950
1932,Barry University,8518.0,182.0,1983.0,2090.0,28.0,2032.0,40406660,49184,2017,Off Campus,19011.68482,17911.64149,20668.37657,24437.47775,27513.31715,Florida,FL,Private,4 Year,11100.0,29850,40950,29850,40950
1933,Barry University,8518.0,182.0,1983.0,2090.0,28.0,2032.0,40406661,49348,2018,Off Campus,19078.40105,17974.49743,20740.9065,24523.23429,27609.8675,Florida,FL,Private,4 Year,11100.0,29850,40950,29850,40950
1934,University of Louisiana at Monroe,8517.0,197.0,5524.0,1936.0,29.0,176.0,40399562,20526,2016,On Campus,9923.0,10147.0,11470.0,14692.0,13344.0,Louisiana,LA,Public,4 Year,7850.0,8734,16584,20834,28684
1935,University of Louisiana at Monroe,8517.0,197.0,5524.0,1936.0,29.0,176.0,40399563,20993,2017,On Campus,10148.76445,10377.86081,11730.961220000001,15026.26698,13647.597780000002,Louisiana,LA,Public,4 Year,7850.0,8734,16584,20834,28684
1936,University of Louisiana at Monroe,8517.0,197.0,5524.0,1936.0,29.0,176.0,40399564,21762,2018,On Campus,10520.52645,10758.01491,12160.68109,15576.698040000001,14147.52645,Louisiana,LA,Public,4 Year,7850.0,8734,16584,20834,28684
1937,University of Louisiana at Monroe,8517.0,197.0,5524.0,1936.0,29.0,176.0,40399569,22496,2016,Off Campus,9923.0,10147.0,11470.0,14692.0,13344.0,Louisiana,LA,Public,4 Year,7850.0,8734,16584,20834,28684
1938,University of Louisiana at Monroe,8517.0,197.0,5524.0,1936.0,29.0,176.0,40399570,22982,2017,Off Campus,10148.76445,10377.86081,11730.961220000001,15026.26698,13647.597780000002,Louisiana,LA,Public,4 Year,7850.0,8734,16584,20834,28684
1939,University of Louisiana at Monroe,8517.0,197.0,5524.0,1936.0,29.0,176.0,40399571,24164,2018,Off Campus,10520.52645,10758.01491,12160.68109,15576.698040000001,14147.52645,Louisiana,LA,Public,4 Year,7850.0,8734,16584,20834,28684
1940,University of La Verne,8517.0,423.0,1929.0,542.0,33.0,3542.0,40409300,57849,2016,On Campus,21943.0,21414.0,24564.0,28203.0,33271.0,California,CA,Private,4 Year,12850.0,43050,55900,43050,55900
1941,University of La Verne,8517.0,423.0,1929.0,542.0,33.0,3542.0,40409301,59826,2017,On Campus,22692.90598,22145.82731,25403.47913,29166.842610000003,34408.04242,California,CA,Private,4 Year,12850.0,43050,55900,43050,55900
1942,University of La Verne,8517.0,423.0,1929.0,542.0,33.0,3542.0,40409302,61696,2018,On Campus,23402.22524,22838.04636,26197.52362,30078.51973,35483.54537,California,CA,Private,4 Year,12850.0,43050,55900,43050,55900
1943,University of La Verne,8517.0,423.0,1929.0,542.0,33.0,3542.0,40409309,58441,2016,Off Campus,21943.0,21414.0,24564.0,28203.0,33271.0,California,CA,Private,4 Year,12850.0,43050,55900,43050,55900
1944,University of La Verne,8517.0,423.0,1929.0,542.0,33.0,3542.0,40409310,60938,2017,Off Campus,22692.90598,22145.82731,25403.47913,29166.842610000003,34408.04242,California,CA,Private,4 Year,12850.0,43050,55900,43050,55900
1945,University of La Verne,8517.0,423.0,1929.0,542.0,33.0,3542.0,40409311,63063,2018,Off Campus,23402.22524,22838.04636,26197.52362,30078.51973,35483.54537,California,CA,Private,4 Year,12850.0,43050,55900,43050,55900
1946,Jefferson State Community College,8516.0,156.0,5904.0,1750.0,21.0,382.0,40411955,24032,2016,Off Campus,7811.0,8200.0,10422.0,12399.0,12634.0,Alabama,AL,Public,2 Year,,4800,4800,8370,8370
1947,Jefferson State Community College,8516.0,156.0,5904.0,1750.0,21.0,382.0,40411956,24302,2017,Off Campus,7898.756740999999,8292.127164,10539.09138,12538.30301,12775.94324,Alabama,AL,Public,2 Year,,4800,4800,8370,8370
1948,Jefferson State Community College,8516.0,156.0,5904.0,1750.0,21.0,382.0,40411957,24912,2018,Off Campus,8097.021970999999,8500.266312,10803.631159999999,12853.02463,13096.62983,Alabama,AL,Public,2 Year,,4800,4800,8370,8370
1949,Slippery Rock University of Pennsylvania,8495.0,57.0,7314.0,421.0,13.0,175.0,40364704,23806,2016,On Campus,13296.0,14437.0,17676.0,22031.0,22699.0,Pennsylvania,PA,Public,4 Year,10312.0,10517,20829,18233,28545
1950,Slippery Rock University of Pennsylvania,8495.0,57.0,7314.0,421.0,13.0,175.0,40364705,24377,2017,On Campus,13614.911869999998,14783.279380000002,18099.96858,22559.42565,23243.447999999997,Pennsylvania,PA,Public,4 Year,10312.0,10517,20829,18233,28545
1951,Slippery Rock University of Pennsylvania,8495.0,57.0,7314.0,421.0,13.0,175.0,40364706,25147,2018,On Campus,14044.968159999999,15250.241069999998,18671.695030000003,23272.01365,23977.64232,Pennsylvania,PA,Public,4 Year,10312.0,10517,20829,18233,28545
1952,Slippery Rock University of Pennsylvania,8495.0,57.0,7314.0,421.0,13.0,175.0,40364711,23096,2016,Off Campus,13296.0,14437.0,17676.0,22031.0,22699.0,Pennsylvania,PA,Public,4 Year,10312.0,10517,20829,18233,28545
1953,Slippery Rock University of Pennsylvania,8495.0,57.0,7314.0,421.0,13.0,175.0,40364712,23863,2017,Off Campus,13614.911869999998,14783.279380000002,18099.96858,22559.42565,23243.447999999997,Pennsylvania,PA,Public,4 Year,10312.0,10517,20829,18233,28545
1954,Slippery Rock University of Pennsylvania,8495.0,57.0,7314.0,421.0,13.0,175.0,40364713,24695,2018,Off Campus,14044.968159999999,15250.241069999998,18671.695030000003,23272.01365,23977.64232,Pennsylvania,PA,Public,4 Year,10312.0,10517,20829,18233,28545
1955,Humboldt State University,8485.0,293.0,4069.0,320.0,85.0,2441.0,40409408,23951,2016,On Campus,11123.0,12352.0,16251.0,19431.0,23055.0,California,CA,Public,4 Year,12870.0,7676,20546,19556,32426
1956,Humboldt State University,8485.0,293.0,4069.0,320.0,85.0,2441.0,40409409,24721,2017,On Campus,11480.593,12749.10409,16773.45292,20055.68665,23796.194519999997,California,CA,Public,4 Year,12870.0,7676,20546,19556,32426
1957,Humboldt State University,8485.0,293.0,4069.0,320.0,85.0,2441.0,40409410,24811,2018,On Campus,11522.38959,12795.51885,16834.51885,20128.70197,23882.82765,California,CA,Public,4 Year,12870.0,7676,20546,19556,32426
1958,Humboldt State University,8485.0,293.0,4069.0,320.0,85.0,2441.0,40409417,23951,2016,Off Campus,11123.0,12352.0,16251.0,19431.0,23055.0,California,CA,Public,4 Year,12870.0,7676,20546,19556,32426
1959,Humboldt State University,8485.0,293.0,4069.0,320.0,85.0,2441.0,40409418,24721,2017,Off Campus,11480.593,12749.10409,16773.45292,20055.68665,23796.194519999997,California,CA,Public,4 Year,12870.0,7676,20546,19556,32426
1960,Humboldt State University,8485.0,293.0,4069.0,320.0,85.0,2441.0,40409419,24811,2018,Off Campus,11522.38959,12795.51885,16834.51885,20128.70197,23882.82765,California,CA,Public,4 Year,12870.0,7676,20546,19556,32426
1961,College of Southern Idaho,8473.0,78.0,6264.0,49.0,66.0,1400.0,40404283,14378,2016,On Campus,6366.0,6075.0,8092.0,9497.0,11289.0,Idaho,ID,Public,2 Year,5750.0,4200,9950,8550,14300
1962,College of Southern Idaho,8473.0,78.0,6264.0,49.0,66.0,1400.0,40404284,14458,2017,On Campus,6401.420782,6108.801641,8137.024343000001,9549.841842,11351.81263,Idaho,ID,Public,2 Year,5750.0,4200,9950,8550,14300
1963,College of Southern Idaho,8473.0,78.0,6264.0,49.0,66.0,1400.0,40404285,15298,2018,On Campus,6773.33899,6463.718876,8609.779942000001,10104.68118,12011.34525,Idaho,ID,Public,2 Year,5750.0,4200,9950,8550,14300
1964,College of Southern Idaho,8473.0,78.0,6264.0,49.0,66.0,1400.0,40404292,14580,2016,Off Campus,6366.0,6075.0,8092.0,9497.0,11289.0,Idaho,ID,Public,2 Year,5750.0,4200,9950,8550,14300
1965,College of Southern Idaho,8473.0,78.0,6264.0,49.0,66.0,1400.0,40404293,14580,2017,Off Campus,6401.420782,6108.801641,8137.024343000001,9549.841842,11351.81263,Idaho,ID,Public,2 Year,5750.0,4200,9950,8550,14300
1966,College of Southern Idaho,8473.0,78.0,6264.0,49.0,66.0,1400.0,40404294,15020,2018,Off Campus,6773.33899,6463.718876,8609.779942000001,10104.68118,12011.34525,Idaho,ID,Public,2 Year,5750.0,4200,9950,8550,14300
1967,Quinsigamond Community College,8452.0,368.0,4913.0,1038.0,32.0,1394.0,40397423,17782,2016,Off Campus,6719.0,7524.0,9766.0,11527.0,12200.0,Massachusetts,MA,Public,2 Year,,6720,6720,12900,12900
1968,Quinsigamond Community College,8452.0,368.0,4913.0,1038.0,32.0,1394.0,40397424,18040,2017,Off Campus,6816.486334,7633.166123,9907.695422,11694.24587,12377.01046,Massachusetts,MA,Public,2 Year,,6720,6720,12900,12900
1969,Quinsigamond Community College,8452.0,368.0,4913.0,1038.0,32.0,1394.0,40397425,18205,2018,Off Campus,6878.832245999999,7702.981667,9998.314588,11801.20543,12490.214820000001,Massachusetts,MA,Public,2 Year,,6720,6720,12900,12900
1970,Parkland College,8443.0,356.0,5044.0,1299.0,39.0,510.0,40403224,21100,2016,Off Campus,8402.0,8072.0,9095.0,11403.0,11604.0,Illinois,IL,Public,2 Year,,4920,4920,15870,15870
1971,Parkland College,8443.0,356.0,5044.0,1299.0,39.0,510.0,40403225,21100,2017,Off Campus,8402.0,8072.0,9095.0,11403.0,11604.0,Illinois,IL,Public,2 Year,,4920,4920,15870,15870
1972,Parkland College,8443.0,356.0,5044.0,1299.0,39.0,510.0,40403226,21100,2018,Off Campus,8402.0,8072.0,9095.0,11403.0,11604.0,Illinois,IL,Public,2 Year,,4920,4920,15870,15870
1973,Mission College,8435.0,3733.0,1480.0,326.0,11.0,2166.0,40408975,19086,2016,Off Campus,7323.0,8707.0,10562.0,11493.0,6962.0,California,CA,Public,2 Year,,1572,1572,9312,9312
1974,Mission College,8435.0,3733.0,1480.0,326.0,11.0,2166.0,40408976,19630,2017,Off Campus,7531.724301,8955.171854,10863.04412,11820.58001,7160.434874,California,CA,Public,2 Year,,1572,1572,9312,9312
1975,Mission College,8435.0,3733.0,1480.0,326.0,11.0,2166.0,40408977,21397,2018,Off Campus,8209.694593,9761.27418,11840.8841,12884.61286,7804.983443000001,California,CA,Public,2 Year,,1572,1572,9312,9312
1976,University of Southern Maine,8428.0,164.0,6388.0,224.0,76.0,147.0,40399030,21976,2016,On Campus,8645.0,8747.0,12609.0,16199.0,16687.0,Maine,ME,Public,4 Year,9450.0,9520,18970,22780,32230
1977,University of Southern Maine,8428.0,164.0,6388.0,224.0,76.0,147.0,40399031,22612,2017,On Campus,8895.192028,9000.143975,12973.91281,16667.80979,17169.93284,Maine,ME,Public,4 Year,9450.0,9520,18970,22780,32230
1978,University of Southern Maine,8428.0,164.0,6388.0,224.0,76.0,147.0,40399032,22968,2018,On Campus,9035.236622,9141.840917,13178.172190000001,16930.22534,17440.25373,Maine,ME,Public,4 Year,9450.0,9520,18970,22780,32230
1979,University of Southern Maine,8428.0,164.0,6388.0,224.0,76.0,147.0,40399039,21976,2016,Off Campus,8645.0,8747.0,12609.0,16199.0,16687.0,Maine,ME,Public,4 Year,9450.0,9520,18970,22780,32230
1980,University of Southern Maine,8428.0,164.0,6388.0,224.0,76.0,147.0,40399040,22612,2017,Off Campus,8895.192028,9000.143975,12973.91281,16667.80979,17169.93284,Maine,ME,Public,4 Year,9450.0,9520,18970,22780,32230
1981,University of Southern Maine,8428.0,164.0,6388.0,224.0,76.0,147.0,40399041,22968,2018,Off Campus,9035.236622,9141.840917,13178.172190000001,16930.22534,17440.25373,Maine,ME,Public,4 Year,9450.0,9520,18970,22780,32230
1982,College of Southern Maryland,8411.0,224.0,4862.0,2155.0,42.0,491.0,40398885,21434,2016,Off Campus,6355.0,7043.0,10188.0,11436.0,12339.0,Maryland,MD,Public,2 Year,,3825,3825,8580,8580
1983,College of Southern Maryland,8411.0,224.0,4862.0,2155.0,42.0,491.0,40398886,21757,2017,Off Campus,6450.766772,7149.134598999999,10341.52823,11608.33498,12524.94275,Maryland,MD,Public,2 Year,,3825,3825,8580,8580
1984,College of Southern Maryland,8411.0,224.0,4862.0,2155.0,42.0,491.0,40398887,22298,2018,Off Campus,6611.168704,7326.901838,10598.67612,11896.982740000001,12836.38248,Maryland,MD,Public,2 Year,,3825,3825,8580,8580
1985,Palo Alto College,8376.0,89.0,1787.0,243.0,26.0,5793.0,40353899,21698,2016,Off Campus,6067.0,6548.0,7371.0,10154.0,11953.0,Texas,TX,Public,2 Year,,2660,2660,13670,13670
1986,Palo Alto College,8376.0,89.0,1787.0,243.0,26.0,5793.0,40353900,20802,2017,Off Campus,5816.468522,6277.606047,7066.620979,9734.699419,11459.41128,Texas,TX,Public,2 Year,,2660,2660,13670,13670
1987,Palo Alto College,8376.0,89.0,1787.0,243.0,26.0,5793.0,40353901,20830,2018,Off Campus,5824.297631,6286.055858,7076.132823000001,9747.802562,11474.83593,Texas,TX,Public,2 Year,,2660,2660,13670,13670
1988,Post University,8366.0,91.0,3015.0,1810.0,39.0,551.0,40407054,32760,2016,On Campus,21544.0,20293.0,15654.0,13028.0,15949.0,Connecticut,CT,For Profit,4 Year,11600.0,31050,42650,31050,42650
1989,Post University,8366.0,91.0,3015.0,1810.0,39.0,551.0,40407055,31510,2017,On Campus,20721.96093,19518.69444,15056.701469999998,12530.899879999999,15340.44536,Connecticut,CT,For Profit,4 Year,11600.0,31050,42650,31050,42650
1990,Post University,8366.0,91.0,3015.0,1810.0,39.0,551.0,40407056,33560,2018,On Campus,22070.10501,20788.55556,16036.27106,13346.14408,16338.47497,Connecticut,CT,For Profit,4 Year,11600.0,31050,42650,31050,42650
1991,Post University,8366.0,91.0,3015.0,1810.0,39.0,551.0,40407063,30264,2016,Off Campus,21544.0,20293.0,15654.0,13028.0,15949.0,Connecticut,CT,For Profit,4 Year,11600.0,31050,42650,31050,42650
1992,Post University,8366.0,91.0,3015.0,1810.0,39.0,551.0,40407064,29260,2017,Off Campus,20721.96093,19518.69444,15056.701469999998,12530.899879999999,15340.44536,Connecticut,CT,For Profit,4 Year,11600.0,31050,42650,31050,42650
1993,Post University,8366.0,91.0,3015.0,1810.0,39.0,551.0,40407065,30060,2018,Off Campus,22070.10501,20788.55556,16036.27106,13346.14408,16338.47497,Connecticut,CT,For Profit,4 Year,11600.0,31050,42650,31050,42650
1994,Metropolitan State University,8355.0,1007.0,4639.0,1499.0,56.0,397.0,40395656,26862,2016,Off Campus,13865.0,14510.0,14438.0,20679.0,20800.0,Minnesota,MN,Public,4 Year,,7879,7879,14980,14980
1995,Metropolitan State University,8355.0,1007.0,4639.0,1499.0,56.0,397.0,40395657,27545,2017,Off Campus,14217.53499,14878.934930000001,14805.10424,21204.78948,21328.86606,Minnesota,MN,Public,4 Year,,7879,7879,14980,14980
1996,Metropolitan State University,8355.0,1007.0,4639.0,1499.0,56.0,397.0,40395658,28858,2018,Off Campus,14895.24868,15588.17586,15510.82585,22215.56779,22345.55878,Minnesota,MN,Public,4 Year,,7879,7879,14980,14980
